Gene_id	Percent_A7	Percent_E5	Percent_B11	MaxRedPercentDif	MeanRedPercent	MaxRedPercent	Interval	areaFC	area_A7	area_E5	area_B11	MaxArea	MinArea	MeanPercent	rel_A7	rel_E5	rel_B11	Chrom	Start	Stop	Type	Strand	Name	Annot	Is_tRNA	Gene_name	Family	SubFamily	Label	Family_Grouped	Variant	Gam_specific	Difpeaks_12B_10G	Difpeaks_A7_E5	Difpeaks_A7_B11	Difpeaks_E5_B11
PF3D7_1103100	97.6062879599857	97.26688102893891	97.71346909610575	0.44658806716684296	97.52887936167679	97.71346909610575	Mid	0.40679558273050165	47.2762850762398	46.0476701673777	52.1292641291987	52.1292641291987	46.0476701673777	98.25449467620876	min	min	max	Pf3D7_11_v3	139699	141251	protein_coding_gene	-	RPP1	60S acidic ribosomal protein P1, putative	FALSE	RPP1	NA	NA	PF3D7_1103100: RPP1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103200	3.1975705609146123	3.858520900321544	2.965344765987853	0.8931761343336908	3.340478742408003	3.858520900321544	Left	1.0723402556283346	15.2364475542052	31.2679343758488	20.8107853790205	31.2679343758488	15.2364475542052	13.167655786350148	min	max	mid	Pf3D7_11_v3	143352	143425	ncRNA_gene	+	NA	tRNA Glycine	TRUE	NA	NA	NA	PF3D7_1103200	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103300	8.270811003929975	11.789924973204716	9.69989281886388	3.5191139692747413	9.92020959866619	11.789924973204716	Left	1.4818431961818663	32.9712505091868	55.1248062921057	37.8715560549233	55.1248062921057	32.9712505091868	14.546604992145227	min	max	min	Pf3D7_11_v3	144840	144939	ncRNA_gene	-	NA	tRNA Leucine	TRUE	NA	NA	tRNAnuc..	PF3D7_1103300	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103400	40.78242229367631	38.03143979992855	43.033226152197216	5.001786352268667	40.615696081934026	43.033226152197216	Mid	0.14652849556611378	24.2522366095031	26.4428376182165	25.0086006516203	26.4428376182165	24.2522366095031	55.78635014836796	min	max	mid	Pf3D7_11_v3	145835	151037	protein_coding_gene	+	SufD	iron-sulfur cluster assembly protein SufD	FALSE	SufD	NA	NA	PF3D7_1103400: SufD	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103500	8.467309753483388	11.021793497677743	7.984994640943194	3.036798856734549	9.158032630701442	11.021793497677743	Left	0.34270289697860196	16.1443337109185	11.0209254010884	11.6903285640372	16.1443337109185	11.0209254010884	9.875196369348927	max	min	min	Pf3D7_11_v3	151195	154519	protein_coding_gene	-	NA	CPW-WPC family protein	FALSE	NA	NA	NA	PF3D7_1103500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103600	29.72490175062522	32.636655948553056	38.47802786709539	8.75312611647017	33.61319518875789	38.47802786709539	Left	0.2725722021062945	33.0179341334007	29.9047551255454	33.9797095470345	33.9797095470345	29.9047551255454	39.81279455402339	max	min	max	Pf3D7_11_v3	156061	158420	protein_coding_gene	+	ALP2a	actin-like protein, putative	FALSE	ALP2a	NA	NA	PF3D7_1103600: ALP2a	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103700	73.41907824222936	74.70525187566989	75.22329403358341	1.8042157913540535	74.44920805049422	75.22329403358341	Mid	0.23497397213234786	22.3095729344942	22.9508943718436	25.8224338178728	25.8224338178728	22.3095729344942	86.00541106650375	min	min	max	Pf3D7_11_v3	159526	161502	protein_coding_gene	+	CK2beta1	casein kinase II beta chain	FALSE	CK2beta1	NA	NA	PF3D7_1103700: CK2beta1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103800	44.265809217577704	47.83851375491247	47.19542693819221	3.572704537334765	46.433249970227465	47.83851375491247	Left	0.4008722793206489	39.0714421314644	40.48387968464	34.4908391087963	40.48387968464	34.4908391087963	64.34587187990923	max	max	min	Pf3D7_11_v3	162258	174387	protein_coding_gene	+	NOT1	CCR4-NOT transcription complex subunit 1, putative	FALSE	NOT1	NA	NA	PF3D7_1103800: NOT1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1103900	43.47981421936406	45.28403001071811	44.23008217220436	1.8042157913540535	44.33130880076218	45.28403001071811	Left	1.3559897651019865	26.2039173591918	31.7417725729423	11.4697255846676	31.7417725729423	11.4697255846676	40.86446151160761	max	max	min	Pf3D7_11_v3	175046	175501	protein_coding_gene	+	NA	RIIa domain-containing protein, putative	FALSE	NA	NA	NA	PF3D7_1103900	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104000	68.38156484458734	71.22186495176848	71.22186495176848	2.840300107181136	70.27509824937476	71.22186495176848	Left	0.23500051006101016	23.7352569938483	22.5690951714322	26.0823527968443	26.0823527968443	22.5690951714322	65.785913772037	min	min	max	Pf3D7_11_v3	175084	178257	protein_coding_gene	-	NA	phenylalanine--tRNA ligase beta subunit	FALSE	NA	NA	NA	PF3D7_1104000	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104100	75.00893176134333	75.20543051089675	77.491961414791	2.483029653447673	75.90210789567703	77.491961414791	Mid	0.1682549079405104	10.6624992122041	8.63474683130487	11.1501577050155	11.1501577050155	8.63474683130487	68.32562401815325	max	min	max	Pf3D7_11_v3	178820	181341	protein_coding_gene	-	SYN13	syntaxin, Qa-SNARE family	FALSE	SYN13	NA	NA	PF3D7_1104100: SYN13	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104200	82.54733833511969	81.43979992854591	82.24365844944623	1.1075384065737808	82.07693223770394	82.54733833511969	Sides	0.05805291665628763	12.0987235687958	12.9666146728073	12.5695233620829	12.9666146728073	12.0987235687958	56.563100017455056	min	max	mid	Pf3D7_11_v3	182006	187692	protein_coding_gene	-	SNF2L	chromatin remodeling protein	FALSE	SNF2L	NA	NA	PF3D7_1104200: SNF2L	Not CVGs	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104300	75.45551982851019	74.33011789924974	74.151482672383	1.304037156127194	74.64570680004765	75.45551982851019	Mid	0.20220150366392653	26.9755074395036	27.7922547652497	29.9984199192793	29.9984199192793	26.9755074395036	73.265404084482455	min	min	max	Pf3D7_11_v3	190491	195121	protein_coding_gene	-	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1104300	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104400	91.78277956413005	90.80028581636299	91.78277956413005	0.9824937477670659	91.4552816482077	91.78277956413005	Left	0.29086970592443484	20.9238063488126	20.2724808134387	24.620982917009	24.620982917009	20.2724808134387	90.24698900331646	min	min	max	Pf3D7_11_v3	196226	198859	protein_coding_gene	+	Trx-mero	thioredoxin-like mero protein	FALSE	Trx-mero	NA	NA	PF3D7_1104400: Trx-mero	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104500	4.823151125401929	3.6620221507681316	5.591282600928904	1.929260450160772	4.692151959032988	5.591282600928904	Sides	0.522853902955596	7.57300446624394	9.05801355620717	15.3896703154301	15.3896703154301	7.57300446624394	6.672194100192005	min	min	max	Pf3D7_11_v3	199102	201037	protein_coding_gene	-	NA	WD repeat-containing protein, putative	FALSE	NA	NA	NA	PF3D7_1104500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104600	19.239013933547696	15.04108610217935	17.363344051446948	4.197927831368347	17.214481362391332	19.239013933547696	Right	0.22203971411791298	32.2899932410654	30.7437660262667	34.0632597523295	34.0632597523295	30.7437660262667	13.331296910455578	mid	min	max	Pf3D7_11_v3	202329	204261	protein_coding_gene	+	NA	radial spoke head protein, putative	FALSE	NA	NA	NA	PF3D7_1104600	Not CVGs	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104700	71.0789567702751	73.82993926402287	72.66881028938906	2.7509824937477703	72.52590210789567	73.82993926402287	Mid	0.18662450231333766	24.5315776251506	22.8886543072946	25.678690616879	25.678690616879	22.8886543072946	85.23738872403561	mid	min	max	Pf3D7_11_v3	204271	205928	protein_coding_gene	-	RPC25	DNA-directed RNA polymerase III subunit RPC8, putative	FALSE	RPC25	NA	NA	PF3D7_1104700: RPC25	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104800	66.18435155412648	67.54197927831368	68.6852447302608	2.5008931761343263	67.47052518756699	68.6852447302608	Left	0.26739114672011344	30.8117123131853	30.1964793958013	34.193977039267	34.193977039267	30.1964793958013	69.87694187467272	min	min	max	Pf3D7_11_v3	206334	210051	protein_coding_gene	+	NA	metabolite/drug transporter, putative	FALSE	NA	NA	NA	PF3D7_1104800	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1104900	89.19256877456235	89.85351911396927	90.28224365844945	1.089674883887099	89.77611051566035	90.28224365844945	Right	0.27971022238252835	51.7777998048855	47.5961319802667	50.471954258187	51.7777998048855	47.5961319802667	61.088322569383834	max	min	max	Pf3D7_11_v3	212771	220288	protein_coding_gene	+	NA	calcium/calmodulin-dependent protein kinase, putative	FALSE	NA	NA	NA	PF3D7_1104900	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105000	99.82136477313325	99.9285459092533	99.8570918185066	0.10718113612004743	99.86900083363105	99.9285459092533	Right	0.5301667937410769	65.9626438316153	72.934445726016	73.8886373980444	73.8886373980444	65.9626438316153	98.96578809565369	min	max	max	Pf3D7_11_v3	219925	223878	protein_coding_gene	-	H4	histone H4	FALSE	H4	NA	NA	PF3D7_1105000: H4	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105100	99.74991068238657	99.78563772775992	99.89281886387997	0.14290818149339657	99.80945575800882	99.89281886387997	Right	0.6915520455245284	65.817185212028	76.1558882926197	73.2085962091817	76.1558882926197	65.817185212028	99.71199162157444	min	max	max	Pf3D7_11_v3	225226	226943	protein_coding_gene	+	H2B	histone H2B	FALSE	H2B	NA	NA	PF3D7_1105100: H2B	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105200	11.14683815648446	11.164701679171133	13.504823151125404	2.357984994640944	11.938787662260332	13.504823151125404	Left	1.0161588057620388	7.98047628957742	10.5521699972264	23.1720504357199	23.1720504357199	7.98047628957742	16.21356257636586	min	min	max	Pf3D7_11_v3	228158	231014	protein_coding_gene	-	WDR8	WD repeat-containing protein WRAP73, putative	FALSE	WDR8	NA	NA	PF3D7_1105200: WDR8	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105300	80.70739549839229	81.77920685959272	79.56413004644516	2.2150768131475616	80.68357746814338	81.77920685959272	Left	0.42369824835201003	8.43030818501156	6.90293574669705	13.2372245595596	13.2372245595596	6.90293574669705	62.168353988479666	min	min	max	Pf3D7_11_v3	231468	234881	protein_coding_gene	-	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1105300	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105400	97.78492318685245	97.21329046087888	97.6062879599857	0.5716327259735721	97.53483386923901	97.78492318685245	Left	0.3811073431099199	51.992382543928	51.8090176246263	57.5065724041196	57.5065724041196	51.8090176246263	97.10682492581603	min	min	max	Pf3D7_11_v3	235265	238856	protein_coding_gene	-	RPS4	40S ribosomal protein S4, putative	FALSE	RPS4	NA	NA	PF3D7_1105400: RPS4	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105500	70.04287245444802	67.63129689174706	72.65094676670239	5.019649874955334	70.10837203763249	72.65094676670239	Sides	0.3893604015301003	17.211187362392	19.2398600603367	23.032125365267	23.032125365267	17.211187362392	78.185547215919	min	mid	max	Pf3D7_11_v3	239261	241179	protein_coding_gene	+	CEN4	centrin-4	FALSE	CEN4	NA	NA	PF3D7_1105500: CEN4	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105600	94.62307967131119	93.80135762772419	95.48052876027153	1.6791711325473386	94.63498868643563	95.48052876027153	Sides	0.2479715916947558	24.8845807922542	26.7844965917514	28.5917560880908	28.5917560880908	24.8845807922542	75.67201954965962	min	mid	max	Pf3D7_11_v3	240615	245317	protein_coding_gene	-	PTEX88	translocon component PTEX88	FALSE	PTEX88	NA	NA	PF3D7_1105600: PTEX88	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105700	41.818506609503395	46.71311182565202	53.1439799928546	11.325473383351202	47.22519947600334	53.1439799928546	Left	0.1982351799565754	19.6454766568392	19.4849835677028	22.4485995080536	22.4485995080536	19.4849835677028	71.84718100890207	min	min	max	Pf3D7_11_v3	246767	249431	protein_coding_gene	+	RTCB	tRNA-splicing ligase RtcB, putative	FALSE	RTCB	NA	NA	PF3D7_1105700: RTCB	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105800	82.10075026795283	85.44122901036084	86.31654162200786	4.215791354055028	84.61950696677384	86.31654162200786	Mid	0.18104059772852826	17.560354524335	15.8854797332135	18.592036669255	18.592036669255	15.8854797332135	87.64182230755804	mid	min	max	Pf3D7_11_v3	250275	253352	protein_coding_gene	+	NA	conserved Apicomplexan protein, unknown function	FALSE	NA	NA	NA	PF3D7_1105800	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1105900	2.161486245087531	7.145409074669525	2.0364415862808145	5.108967488388711	3.7811123020126236	7.145409074669525	Sides	0.8058412474404241	5.97223768373696	18.0195643329713	7.74683887684671	18.0195643329713	5.97223768373696	17.092860883225693	min	max	min	Pf3D7_11_v3	254522	254921	protein_coding_gene	+	NA	conserved Plasmodium membrane protein, unknown function	FALSE	NA	NA	NA	PF3D7_1105900	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106000	67.27402643801358	71.4183637013219	76.2593783494105	8.985351911396918	71.65058949624866	76.2593783494105	Left	0.32616073433266213	28.7453648797168	28.0492479461254	32.9253509243987	32.9253509243987	28.0492479461254	78.10918135800314	min	min	max	Pf3D7_11_v3	255010	257735	protein_coding_gene	-	RUVB2	RuvB-like helicase 2	FALSE	RUVB2	NA	NA	PF3D7_1106000: RUVB2	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106100	46.90961057520543	47.10610932475884	47.21329046087889	0.3036798856734606	47.07633678694772	47.21329046087889	Sides	0.20213500547453186	9.47843228703715	12.5003506188814	9.93521032411533	12.5003506188814	9.47843228703715	52.77098970151859	min	max	min	Pf3D7_11_v3	258507	259998	protein_coding_gene	+	NA	ribosomal protein S15, apicoplast, putative	FALSE	NA	NA	NA	PF3D7_1106100	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106200	41.925687745623435	39.97856377277599	41.65773490532333	1.947123972847443	41.18732880790758	41.925687745623435	Left	0.18722026809650824	28.3586830083278	28.8639483273438	26.065005319301	28.8639483273438	26.065005319301	46.28207366032466	max	max	min	Pf3D7_11_v3	260553	263407	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1106200	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106300	49.30332261521972	52.19721329046087	53.89424794569489	4.590925330475173	51.79826128379183	53.89424794569489	Mid	0.15277197713591986	35.1325319519088	34.0201193956013	36.3040604537833	36.3040604537833	34.0201193956013	67.22813754581951	mid	min	max	Pf3D7_11_v3	262910	266839	protein_coding_gene	-	XRN1	5'-3' exoribonuclease 1, putative	FALSE	NA	NA	NA	PF3D7_1106300: XRN1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106400	31.064665952125758	26.18792425866381	31.672025723472668	5.484101464808859	29.64153864475408	31.672025723472668	Mid	0.14370650048217365	43.582805294954	41.9624691504776	44.1108813326861	44.1108813326861	41.9624691504776	38.017105952173154	max	min	max	Pf3D7_11_v3	267236	268354	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1106400	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106500	47.42765273311897	50.87531261164702	51.446945337620576	4.019292604501608	49.91663689412886	51.446945337620576	Right	0.14322706100743798	15.6394979355964	17.7807424976576	16.7560347255798	17.7807424976576	15.6394979355964	35.71958456973294	min	max	mid	Pf3D7_11_v3	268175	274697	protein_coding_gene	-	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1106500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106600	21.186137906395142	22.86530903894248	20.435869953554842	2.4294390853876386	21.495772299630822	22.86530903894248	Sides	0.32920434251030783	25.4580316006482	23.2569438799543	20.5364266801191	25.4580316006482	20.5364266801191	29.058299877814626	max	mid	min	Pf3D7_11_v3	275162	279995	protein_coding_gene	+	NA	DEAD/DEAH box helicase, putative	FALSE	NA	NA	other	PF3D7_1106600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106700	43.569131832797424	43.319042515183995	36.03072525902108	7.538406573776342	40.9729665356675	43.569131832797424	Sides	0.08300932141505953	5.83581314547377	6.25453773276532	7.07680250062891	7.07680250062891	5.83581314547377	41.94449293070344	min	mid	max	Pf3D7_11_v3	279802	283029	protein_coding_gene	-	DNA2	DNA replication ATP-dependent helicase/nuclease DNA2, putative	FALSE	DNA2	NA	NA	PF3D7_1106700: DNA2	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106800	21.73990710968203	21.954269381922114	22.883172561629152	1.1432654519471228	22.1924496844111	22.883172561629152	Left	0.2883308554945552	21.2270323592767	22.1025144626313	17.7919681729877	22.1025144626313	17.7919681729877	39.11241054285216	max	max	min	Pf3D7_11_v3	283336	289495	protein_coding_gene	+	pTKL	pseudo-tyrosine kinase-like protein	FALSE	NA	NA	NA	PF3D7_1106800: pTKL	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1106900	5.71632725973562	7.699178277956413	8.824580207216863	3.108252947481243	7.413361914969633	8.824580207216863	Sides	0.3495129545441404	26.2303633819846	24.8342365234117	21.0051447115497	26.2303633819846	21.0051447115497	42.96779542677605	max	max	min	Pf3D7_11_v3	289666	290290	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1106900	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107000	57.091818506609506	55.35905680600214	56.127188281529115	1.7327617006073694	56.192687864713584	57.091818506609506	Mid	0.21844525229447506	13.4218593897896	15.1655201992488	16.687615911592	16.687615911592	13.4218593897896	79.94850759294816	min	mid	max	Pf3D7_11_v3	290953	292740	protein_coding_gene	+	LSM4	U6 snRNA-associated Sm-like protein LSm4, putative	FALSE	LSM4	NA	NA	PF3D7_1107000: LSM4	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107100	68.72097177563415	62.826009289031795	67.27402643801358	5.89496248660236	66.27366916755985	68.72097177563415	Right	0.24274752618854872	47.6641022625239	48.6584667209339	51.2931777790427	51.2931777790427	47.6641022625239	69.13073834875196	min	min	max	Pf3D7_11_v3	293533	297356	protein_coding_gene	+	NA	nucleic acid binding protein, putative	FALSE	NA	NA	NA	PF3D7_1107100	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107200	40.05001786352268	42.55091103965702	41.60414433726331	2.5008931761343334	41.40169108014767	42.55091103965702	Mid	0.0960670352334049	18.0353423701594	19.3831437458867	19.4715445468988	19.4715445468988	18.0353423701594	67.61651248036307	min	max	max	Pf3D7_11_v3	297358	301207	protein_coding_gene	+	NA	conserved protein, unknown function	FALSE	NA	NA	NA	PF3D7_1107200	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107300	84.28010003572705	87.2454448017149	83.70846730975349	3.5369774919614088	85.07800404906514	87.2454448017149	Mid	0.3217814013335585	17.7730380478071	16.260699233579	12.9624060978704	17.7730380478071	12.9624060978704	81.61110141385932	max	max	min	Pf3D7_11_v3	300942	316691	protein_coding_gene	-	PAIP1	polyadenylate-binding protein-interacting protein 1, putative	FALSE	PAIP1	NA	NA	PF3D7_1107300: PAIP1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107400	58.806716684530194	52.01857806359415	54.912468738835294	6.788138620936046	55.24592116231988	58.806716684530194	Left	0.34859538416477126	5.48956007986107	7.83744837911987	10.7010610731244	10.7010610731244	5.48956007986107	62.13998952696806	min	mid	max	Pf3D7_11_v3	317614	319552	protein_coding_gene	-	RAD51	DNA repair protein RAD51	FALSE	RAD51	NA	NA	PF3D7_1107400: RAD51	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107500	33.726330832440155	33.56555912826009	31.279028224365845	2.4473026080743097	32.856972728355366	33.726330832440155	Mid	0.20352161721313736	22.8224667397527	23.2994378194449	25.8651149170891	25.8651149170891	22.8224667397527	70.85006109268633	min	min	max	Pf3D7_11_v3	319591	321540	protein_coding_gene	-	NA	prefoldin, putative	FALSE	NA	NA	NA	PF3D7_1107500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107600	3.8406573776348694	2.965344765987853	3.965702036441586	1.000357270453733	3.590568060021436	3.965702036441586	Left	0.8526232193226754	19.7174835871321	22.1727148520542	32.4642007160061	32.4642007160061	19.7174835871321	6.336184325362193	min	min	max	Pf3D7_11_v3	321885	325323	protein_coding_gene	-	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1107600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107700	50.98249374776705	63.093962129331906	62.718828152911755	12.111468381564855	58.9317613433369	63.093962129331906	Mid	0.32374226616547147	20.6560295901055	21.0724757620171	25.4959764692793	25.4959764692793	20.6560295901055	66.88994588933497	min	min	max	Pf3D7_11_v3	326602	329176	protein_coding_gene	+	PES	pescadillo homolog	FALSE	PES	NA	NA	PF3D7_1107700: PES	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107800	95.48052876027153	95.56984637370489	96.51661307609861	1.0360843158270825	95.85566273669167	96.51661307609861	Mid	0.1996828222153378	13.3874796314339	13.1356265197601	10.4022214393146	13.3874796314339	10.4022214393146	76.20003491010648	max	max	min	Pf3D7_11_v3	328876	336810	protein_coding_gene	-	ApiAP2	AP2 domain transcription factor, putative	FALSE	ApiAP2	NA	NA	PF3D7_1107800: ApiAP2	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1107900	12.093604858878171	11.914969632011433	13.665594855305466	1.7506252232940334	12.55805644873169	13.665594855305466	Left	0.6302543601674248	14.8326970159074	13.539492302733	22.961794987236	22.961794987236	13.539492302733	13.593122709024263	min	min	max	Pf3D7_11_v3	343912	349351	protein_coding_gene	-	MSCS	mechanosensitive ion channel protein, putative	FALSE	MSCS	NA	NA	PF3D7_1107900: MSCS	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108000	55.23401214719542	60.41443372633083	60.77170418006431	5.53769203286889	58.80671668453019	60.77170418006431	Mid	0.12608918306665887	9.80075930680995	10.6650100442867	8.77997675744015	10.6650100442867	8.77997675744015	75.48437772735207	mid	max	min	Pf3D7_11_v3	351859	354337	protein_coding_gene	+	NA	IWS1-like protein, putative	FALSE	NA	NA	NA	PF3D7_1108000	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108100	80.43944265809218	77.38478027867095	83.94069310468024	6.5559128260092905	80.58830534714778	83.94069310468024	Left	0.45305401300678927	16.4836529529869	20.0436319898539	13.2704744954024	20.0436319898539	13.2704744954024	30.825624018153253	mid	max	min	Pf3D7_11_v3	355723	360711	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_1108100	Not CVGs	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108200	50.125044658806715	52.73311897106109	57.41336191496963	7.288317256162912	53.423841848279146	57.41336191496963	Sides	0.1766022754986536	8.64225317543483	8.84834973319332	11.2824571941397	11.2824571941397	8.64225317543483	67.02085878861931	min	min	max	Pf3D7_11_v3	360880	362238	protein_coding_gene	+	DTD	D-tyrosyl-tRNA(Tyr) deacylase	FALSE	DTD	NA	NA	PF3D7_1108200: DTD	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108300	48.4994640943194	50.3394069310468	50.28581636298678	1.8399428367274027	49.70822912945099	50.3394069310468	Sides	0.26155617680268695	5.45705414518357	5.66918450311468	9.36731898838374	9.36731898838374	5.45705414518357	52.122970850061094	min	min	max	Pf3D7_11_v3	362242	363831	protein_coding_gene	+	PCD	pterin-4a-carbinolamine dehydratase	FALSE	PCD	NA	NA	PF3D7_1108300: PCD	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108400	84.53018935334048	87.20971775634155	88.54948195784209	4.019292604501615	86.7631296891747	88.54948195784209	Mid	0.23047627029909704	28.3301522571462	27.3790181476773	30.8246383886488	30.8246383886488	27.3790181476773	95.08203875021819	min	min	max	Pf3D7_11_v3	363944	366461	protein_coding_gene	+	CK2alpha	casein kinase 2, alpha subunit	FALSE	CK2alpha	NA	NA	PF3D7_1108400: CK2alpha	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108500	64.5944980350125	66.2379421221865	63.933547695605576	2.30439442658092	64.92199595093486	66.2379421221865	Sides	0.2292875164437056	24.6175864277509	28.0454347985843	26.893711592363	28.0454347985843	24.6175864277509	81.16163379298307	min	max	mid	Pf3D7_11_v3	366976	369608	protein_coding_gene	+	SCS-alpha	succinate--CoA ligase [ADP-forming] subunit alpha, putative	FALSE	NA	NA	NA	PF3D7_1108500: SCS-alpha	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108600	98.42801000357271	98.26723829939264	98.66023579849946	0.39299749910681214	98.4518280338216	98.66023579849946	Right	0.38691139408963227	29.0430478820979	34.8273732237379	32.5294759796349	34.8273732237379	29.0430478820979	97.70029673590504	min	max	mid	Pf3D7_11_v3	369067	371707	protein_coding_gene	-	ERC	endoplasmic reticulum-resident calcium binding protein	FALSE	ERC	NA	NA	PF3D7_1108600: ERC	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_1108700	88.10289389067523	88.88888888888889	91.21114683815648	3.1082529474812475	89.4009765392402	91.21114683815648	Right	0.2494576016679465	19.3102712279422	21.6232583177447	23.039662372878	23.039662372878	19.3102712279422	86.01413859312271	min	mid	max	Pf3D7_11_v3	372098	376865	protein_coding_gene	-	Pfj2	heat shock protein J2	FALSE	Pfj2	NA	NA	PF3D7_1108700: Pfj2	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
