Gene_id	Variant	Percent_12B	Percent_10G	Percent_3D7B	MaxRedPercentDif	MeanRedPercent	MaxRedPercent	Interval	Pass_Maxtime	areaFC	area_12B	area_10G	area_3D7B	MaxArea	MinArea	MeanPercent	rel_12B	rel_10G	rel_3D7B	Gene_name	Annot	state_12B	state_10G	state_3D7B	category_12B	category_10G	category_3D7B
PF3D7_1138800	FALSE	56.5015479876161	47.852167182662534	41.67956656346749	14.82198142414861	48.67776057791537	56.5015479876161	Mid	FALSE	0.13699689330000375	7.56436549294804	6.85194789012406	5.71490743339799	7.56436549294804	5.71490743339799	54.20884971199162	max	mid	min	null	WD repeat-containing protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_1138900	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.60935590853552	NA	NA	NA	null	unspecified product	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive	Inactive	Inactive
PF3D7_1139000	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.906877290975736	NA	NA	NA	null	unspecified product	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive	Inactive	Inactive
PF3D7_1139100	TRUE	33.455882352941174	42.93730650154799	39.841331269349844	9.481424148606813	38.744840041279666	42.93730650154799	Sides	FALSE	0.3002811428182297	15.5715722373028	19.6253676653489	19.2277376975606	19.6253676653489	15.5715722373028	36.897800663292024	min	max	max	null	RNA-binding protein, putative	CVG_Undetermined_noFC	CVG_Undetermined_noFC	CVG_Undetermined_noFC	No_Category	No_Category	No_Category
PF3D7_1139200	FALSE	36.900154798761605	30.089009287925695	28.01857585139319	8.881578947368414	31.66924664602683	36.900154798761605	Left	FALSE	0.3131478616828223	46.662217878226	50.3165920089372	46.0890958762191	50.3165920089372	46.0890958762191	31.29254669226741	min	max	min	null	VPS9 domain-containing protein, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1139300	FALSE	72.79411764705883	72.34907120743034	70.3560371517028	2.438080495356033	71.83307533539733	72.79411764705883	Left	FALSE	0.1816477666409334	36.5753887759303	37.3985726620204	34.9463278123678	37.3985726620204	34.9463278123678	55.56379821958457	mid	max	min	ApiAP2	AP2 domain transcription factor, putative	Active	Active	Active	Active	Active	Active
PF3D7_1139400	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.72700296735905	NA	NA	NA	null	unspecified product	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive	Inactive	Inactive
PF3D7_1139500	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.452696805725258	NA	NA	NA	null	AAA family ATPase, putative, unspecified product	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive	Inactive	Inactive
PF3D7_1139600	FALSE	6.327399380804953	6.598297213622291	4.798761609907121	1.79953560371517	5.908152734778121	6.598297213622291	Right	FALSE	0.3960336926519185	17.1759790444735	12.8812521038145	11.8295241936726	17.1759790444735	11.8295241936726	15.617908884622098	max	min	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1139700	FALSE	44.059597523219814	47.69736842105263	56.46284829721362	12.403250773993804	49.40660474716202	56.46284829721362	Sides	FALSE	0.14947564275508962	7.61866586202674	6.44018086916793	5.60074468483303	7.61866586202674	5.60074468483303	40.711729795775874	max	mid	min	null	adrenodoxin reductase, putative	Active	Active	Active	Active	Active	Active
PF3D7_1139800	FALSE	61.47445820433437	65.17027863777089	57.991486068111456	7.178792569659436	61.54540763673891	65.17027863777089	Sides	FALSE	0.10509319939114968	7.9078922405758	9.32665043235632	8.13643873422096	9.32665043235632	7.9078922405758	38.74149066154652	min	max	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1139900	FALSE	73.25851393188854	77.53482972136223	82.12074303405574	8.862229102167191	77.63802889576884	82.12074303405574	Mid	FALSE	0.27892780278517043	23.3919623360066	25.7683023060904	27.1574876736064	27.1574876736064	23.3919623360066	71.18607086751615	min	mid	max	EMC8	ER membrane protein complex subunit 8, putative	Active	Active	Active	Active	Active	Active
PF3D7_1140000	FALSE	10.56501547987616	11.842105263157894	9.055727554179567	2.7863777089783266	10.487616099071207	11.842105263157894	Right	FALSE	0.6249005671355066	12.4026894533614	17.3148176778878	8.87866002155846	17.3148176778878	8.87866002155846	5.699074882178391	mid	max	min	CA	carbonic anhydrase	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1140100	FALSE	77.68962848297214	73.72291021671826	72.05882352941177	5.6308049535603715	74.49045407636739	77.68962848297214	Mid	FALSE	0.2259099215327867	12.5041159151377	9.4543319744450791	10.8948360924764	12.5041159151377	9.4543319744450791	87.38436027229884	max	min	mid	null	V-type proton ATPase subunit F, putative	Active	Active	Active	Active	Active	Active
PF3D7_1140200	FALSE	68.73065015479877	68.49845201238391	69.65944272445822	1.1609907120743088	68.96284829721363	69.65944272445822	Right	FALSE	0.1983306226831482	27.5029625695631	25.7424981654424	24.8254991633406	27.5029625695631	24.8254991633406	83.61843253621923	max	mid	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1140300	FALSE	37.422600619195045	31.791795665634677	35.0812693498452	5.630804953560368	34.76522187822498	37.422600619195045	Left	FALSE	0.2784082196937187	13.8782668466528	14.9140353468694	17.636777812518	17.636777812518	13.8782668466528	28.59137720370047	min	min	max	null	P-loop containing nucleoside triphosphate hydrolase, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1140400	FALSE	98.5874613003096	98.31656346749226	98.62616099071208	0.30959752321982137	98.51006191950465	98.62616099071208	Left	FALSE	0.22426442957724368	12.780633945685	9.75306414639221	12.0920592057415	12.780633945685	9.75306414639221	86.71234072263921	max	min	max	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1140500	FALSE	19.46594427244582	17.9953560371517	18.343653250773993	1.4705882352941195	18.601651186790505	19.46594427244582	Sides	FALSE	0.586407564190089	14.1611688485464	18.1228893522462	10.20638723568	18.1228893522462	10.20638723568	13.108744981672194	mid	max	min	MyoK	myosin K, putative	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1140600	FALSE	63.27399380804953	47.25232198142415	63.17724458204334	16.02167182662538	57.901186790505676	63.27399380804953	Left	FALSE	0.5580923024538074	19.8732266620109	13.1426689471649	12.3389805788845	19.8732266620109	12.3389805788845	26.69750392738698	max	min	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1140700	FALSE	48.45201238390093	50.90944272445821	52.05108359133127	3.5990712074303417	50.470846233230134	52.05108359133127	Mid	FALSE	0.19537384116982984	22.6771227846428	20.0395759288501	21.1780634743761	22.6771227846428	20.0395759288501	54.18048525048001	max	min	mid	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1140800	FALSE	40.86687306501548	38.215944272445824	40.015479876160995	2.6509287925696583	39.699432404540765	40.86687306501548	Mid	FALSE	0.2142214998132592	13.2048524104378	11.9955351366581	14.8875253841371	14.8875253841371	11.9955351366581	43.22962122534474	mid	min	max	null	conserved Plasmodium protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1140900	FALSE	49.18730650154799	45.491486068111456	37.5	11.687306501547987	44.059597523219814	49.18730650154799	Left	FALSE	0.38913568800533477	12.6846703773972	9.90310599945208	15.1564377875241	15.1564377875241	9.90310599945208	28.032815500087274	mid	min	max	null	conserved Plasmodium protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1141000	FALSE	6.3467492260061915	6.96594427244582	3.7925696594427247	3.1733746130030953	5.701754385964912	6.96594427244582	Mid	FALSE	0.38082840470173335	22.3906554707857	21.8136828320069	17.2494720073123	22.3906554707857	17.2494720073123	10.246116250654564	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1141100	TRUE	5.0890092879256965	6.61764705882353	3.9086687306501546	2.7089783281733752	5.205108359133127	6.61764705882353	Sides	FALSE	0.7312672948549706	29.5283006423708	37.1516864876419	27.2795780070998	37.1516864876419	27.2795780070998	5.561616337929831	min	max	min	null	conserved Plasmodium protein, unknown function	CVG_Silenced_noFC	CVG_Silenced_noFC	CVG_Silenced_noFC	CVG_Silenced	CVG_Silenced	CVG_Silenced
PF3D7_1141200	FALSE	20.6656346749226	27.921826625387	27.631578947368425	7.256191950464398	25.406346749226007	27.921826625387	Sides	FALSE	0.14765472505983698	23.9603198147901	21.9669810264823	22.0352855869274	23.9603198147901	21.9669810264823	52.068423808692614	max	min	min	null	ATP synthase-associated protein, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1141300	FALSE	65.03482972136223	74.94195046439629	73.54876160990712	9.907120743034056	71.17518059855522	74.94195046439629	Right	FALSE	0.1616758203682517	24.967936783641	25.8899078835757	23.7072843086043	25.8899078835757	23.7072843086043	69.55402338977134	mid	max	min	null	conserved protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1141400	FALSE	75.73529411764706	85.81656346749226	82.79798761609906	10.0812693498452	81.4499484004128	85.81656346749226	Left	FALSE	0.19855486771058525	23.5734290380278	22.4360203446726	25.1165110587655	25.1165110587655	22.4360203446726	85.90940827369522	mid	min	max	PIGH	phosphatidylinositol N-acetylglucosaminyltransferase subunit H, putative	Active	Active	Active	Active	Active	Active
PF3D7_1141500	FALSE	9.945820433436532	9.73297213622291	7.469040247678019	2.476780185758513	9.049277605779153	9.945820433436532	Mid	FALSE	0.6865790760674593	22.2839708650496	17.5877570416437	13.0151533381389	22.2839708650496	13.0151533381389	17.249956362366905	max	mid	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1141600	FALSE	34.19117647058824	50.85139318885449	49.24535603715171	16.66021671826625	44.762641898864814	50.85139318885449	Sides	FALSE	0.15961365175189635	14.0861392459081	12.1415848323847	11.9313549472575	14.0861392459081	11.9313549472575	52.548437772735205	max	min	min	DPM1	dolichol-phosphate mannosyltransferase	Active	Active	Active	Active	Active	Active
PF3D7_1141700	FALSE	48.06501547987616	46.1687306501548	55.20510835913313	9.036377708978328	49.81295149638803	55.20510835913313	Right	FALSE	0.2882161171717184	10.2135238598207	12.2954342703731	14.1044414416389	14.1044414416389	10.2135238598207	62.44108919532205	min	mid	max	null	OTU domain-containing protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_1141800	FALSE	94.46594427244582	93.03405572755418	93.30495356037152	1.431888544891649	93.6016511867905	94.46594427244582	Left	FALSE	0.28269836577943996	9.85477879216913	8.00558280703996	11.8220107450624	11.8220107450624	8.00558280703996	73.73232675859661	mid	min	max	null	EELM2 domain-containing protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_1141900	FALSE	4.702012383900929	4.1989164086687305	5.28250773993808	1.08359133126935	4.72781217750258	5.28250773993808	Left	FALSE	0.826264809495037	30.2304220075412	25.1285566931493	19.0758470793582	30.2304220075412	19.0758470793582	11.369785302845173	max	mid	min	IMC1b	inner membrane complex protein 1b, putative	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1142000	FALSE	19.775541795665635	18.072755417956657	16.931114551083592	2.844427244582043	18.25980392156863	19.775541795665635	Right	FALSE	0.2762694751352889	12.8551947249471	16.5848326392735	14.041815242644	16.5848326392735	12.8551947249471	21.330075056728923	min	max	min	null	heptatricopeptide repeat-containing protein, putative	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1142100	FALSE	88.52554179566563	90.80882352941177	88.11919504643963	2.6896284829721395	89.15118679050568	90.80882352941177	Mid	FALSE	0.15276142036205928	10.334305809977	10.6378267884727	12.3965849848648	12.3965849848648	10.334305809977	73.53813929132484	min	min	max	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1142200	FALSE	14.376934984520123	14.280185758513934	12.2484520123839	2.128482972136222	13.635190918472652	14.376934984520123	Mid	FALSE	0.30641804882542195	30.396769433711	32.3135597275139	28.1769160683707	32.3135597275139	28.1769160683707	23.911241054285213	mid	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1142300	FALSE	81.67569659442725	77.07043343653251	82.2561919504644	5.185758513931887	80.33410732714138	82.2561919504644	Left	FALSE	0.34270032135597794	18.6283869903887	14.001932652083	16.0156745539784	18.6283869903887	14.001932652083	62.08762436725432	max	min	mid	null	conserved Plasmodium membrane protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1142400	FALSE	69.44659442724458	73.45201238390094	73.29721362229103	4.005417956656359	72.06527347781218	73.45201238390094	Right	FALSE	0.20372626000125413	8.55137787186612	6.04064441971527	8.7909489297322	8.7909489297322	6.04064441971527	60.795950427648805	max	min	max	CPO	coproporphyrinogen-III oxidase	Active	Active	Active	Active	Active	Active
PF3D7_1142500	FALSE	62.22910216718266	66.56346749226006	72.09752321981424	9.868421052631575	66.96336429308565	72.09752321981424	Left	FALSE	0.24996902317533382	53.7788782330089	50.4042964201419	51.8234223873623	53.7788782330089	50.4042964201419	94.59766102286612	max	min	mid	RPL28	60S ribosomal protein L28	Active	Active	Active	Active	Active	Active
PF3D7_1142600	FALSE	91.85371517027863	88.40944272445822	92.02786377708978	3.618421052631561	90.76367389060887	92.02786377708978	Left	FALSE	0.26794010715302313	72.3446361400378	69.1500825041946	68.727444693472	72.3446361400378	68.727444693472	94.76784779193576	max	min	min	null	60S ribosomal protein L35ae, putative	Active	Active	Active	Active	Active	Active
PF3D7_1142700	FALSE	37.11300309597523	35.410216718266255	32.29489164086687	4.818111455108358	34.93937048503612	37.11300309597523	Mid	FALSE	0.25347081050303716	22.5415602814798	22.8166496508948	25.9634162232708	25.9634162232708	22.5415602814798	56.35582126025484	min	min	max	null	methyltransferase, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1142800	FALSE	60.56501547987616	61.53250773993808	68.32430340557275	7.75928792569659	63.47394220846233	68.32430340557275	Sides	FALSE	0.2027617967762289	3.36816412156659	4.13802128904943	6.10544837804568	6.10544837804568	3.36816412156659	68.6463606213999	min	min	max	null	ATP synthase-associated protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_1142900	FALSE	53.67647058823529	33.49458204334365	48.70356037151703	20.181888544891642	45.291537667698655	53.67647058823529	Sides	FALSE	0.08977538895528143	30.5871771658612	29.681855727852	29.3752094149649	30.5871771658612	29.3752094149649	36.208326060394484	max	min	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1143000	FALSE	27.186532507739937	24.148606811145513	21.033281733746133	6.153250773993804	24.12280701754386	27.186532507739937	Left	FALSE	0.30993543129013335	15.7597456635609	17.1973119080685	19.9438739859777	19.9438739859777	15.7597456635609	28.48010123930878	min	mid	max	null	alpha/beta hydrolase, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1143100	FALSE	95.12383900928792	95.89783281733746	94.60139318885449	1.2964396284829718	95.20768833849328	95.89783281733746	Sides	FALSE	0.4632386337531405	40.3139397508916	36.5689676827686	42.822689238436	42.822689238436	36.5689676827686	64.35241752487346	mid	min	max	ApiAP2	AP2 domain transcription factor AP2-O, putative	Active	Active	Active	Active	Active	Active
PF3D7_1143200	FALSE	97.75541795665634	96.7685758513932	96.65247678018576	1.1029411764705799	97.05882352941177	97.75541795665634	Mid	FALSE	0.7942960524938443	38.6467215421415	41.6547404711768	49.3697182508084	49.3697182508084	38.6467215421415	89.10586489788793	min	min	max	null	DnaJ protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_1143300	FALSE	68.44040247678018	71.18808049535603	66.60216718266254	4.585913312693492	68.74355005159958	71.18808049535603	Right	FALSE	0.08158523311149922	7.62152671665153	7.0782496187546	8.17965026575984	8.17965026575984	7.0782496187546	76.8109617734334	mid	min	max	RPC40	DNA-directed RNA polymerases I and III subunit RPAC1, putative	Active	Active	Active	Active	Active	Active
PF3D7_1143400	FALSE	92.10526315789474	89.35758513931889	88.58359133126935	3.5216718266253935	90.015479876161	92.10526315789474	Mid	FALSE	0.1109690230009111	21.7336182265201	20.377731747999	20.2355364160078	21.7336182265201	20.2355364160078	93.0877989177867	max	min	min	null	translation initiation factor eIF-1A, putative	Active	Active	Active	Active	Active	Active
PF3D7_1143500	FALSE	86.62925696594426	83.0108359133127	81.38544891640866	5.243808049535602	83.67518059855522	86.62925696594426	Right	FALSE	0.20559021568879257	40.805649577556	40.3093652253621	38.0301816657573	40.805649577556	38.0301816657573	44.54529586315238	max	max	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_1143600	FALSE	6.753095975232198	7.0239938080495365	6.598297213622291	0.4256965944272455	6.791795665634675	7.0239938080495365	Left	FALSE	0.6342202055784504	12.209683674419	7.22879691535742	15.7907696906665	15.7907696906665	7.22879691535742	16.45356955838715	mid	min	max	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1143700	FALSE	13.69969040247678	15.228328173374614	13.970588235294118	1.5286377708978343	14.29953560371517	15.228328173374614	Mid	FALSE	0.41708604821916745	13.8514446753695	12.5533761072576	8.22078302441074	13.8514446753695	8.22078302441074	15.480450340373539	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1143800	FALSE	59.34597523219814	65.46052631578947	70.4140866873065	11.068111455108351	65.0735294117647	70.4140866873065	Mid	FALSE	0.11376781329978532	24.4668543474425	24.0001104209118	25.5359759004589	25.5359759004589	24.0001104209118	60.93995461686158	min	min	max	CAP93	oocyst capsule protein Cap93, putative	Active	Active	Active	Active	Active	Active
PF3D7_1143900	FALSE	12.828947368421053	13.061145510835914	8.99767801857585	4.063467492260063	11.629256965944272	13.061145510835914	Left	FALSE	0.6153373171365407	51.6864987068985	50.3955487750088	43.3794449255552	51.6864987068985	43.3794449255552	28.41464478966661	max	max	min	null	ATP-dependent (S)-NAD(P)H-hydrate dehydratase, putative	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_1144000	FALSE	46.20743034055727	39.6671826625387	46.13003095975232	6.540247678018574	44.0015479876161	46.20743034055727	Left	FALSE	0.7669445845357333	21.5764595585558	13.5129370055162	11.2227076673234	21.5764595585558	11.2227076673234	95.20858788619306	max	min	min	RPS21	40S ribosomal protein S21	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1144100	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.755280153604474	NA	NA	NA	null	mitochondrial large subunit ribosomal protein, putative	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_1144200	FALSE	23.3359133126935	22.755417956656345	25.5030959752322	2.7476780185758543	23.864809081527348	25.5030959752322	Mid	FALSE	0.1942645247699483	32.6054244738351	33.8262713769016	31.2037002925073	33.8262713769016	31.2037002925073	22.95775877116425	mid	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1144300	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.85739221504626	NA	NA	NA	RPL41	60S ribosomal protein L41	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_1144400	FALSE	6.1532507739938085	5.592105263157895	4.218266253869969	1.9349845201238391	5.321207430340557	6.1532507739938085	Left	FALSE	0.6373413717110665	32.2146089516515	30.3601538353727	23.6105004335521	32.2146089516515	23.6105004335521	7.1980275789841155	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1144500	FALSE	32.9140866873065	34.249226006191954	38.04179566563467	5.127708978328172	35.068369453044376	38.04179566563467	Left	FALSE	0.2337965328066813	38.8886056288644	37.1350905565681	35.7323524359742	38.8886056288644	35.7323524359742	63.1480188514575	max	mid	min	AOS1	SUMO-activating enzyme subunit 1	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1144600	FALSE	34.578173374613	52.8250773993808	51.064241486068106	18.2469040247678	46.15583075335397	52.8250773993808	Mid	FALSE	0.24265475513239276	14.0583376861777	17.334176880465	17.1557822452867	17.334176880465	14.0583376861777	61.75597835573398	min	max	max	TFG2	transcription initiation factor IIF subunit beta, putative	Active	Active	Active	Active	Active	Active
PF3D7_1144700	FALSE	66.75696594427245	64.80263157894737	64.35758513931889	2.399380804953566	65.30572755417957	66.75696594427245	Left	FALSE	0.49807943228179274	24.0423298048399	26.9456245872139	30.7664021406441	30.7664021406441	24.0423298048399	68.80127421888638	min	mid	max	TIC20	apicoplast import protein Tic20, putative	Active	Active	Active	Active	Active	Active
PF3D7_1144800	FALSE	27.902476780185758	25.94814241486068	24.593653250773993	3.3088235294117645	26.148090815273477	27.902476780185758	Left	FALSE	0.32178744181997404	12.1951091254578	7.85097866088815	10.3541194891146	12.1951091254578	7.85097866088815	31.050357828591377	max	min	mid	null	conserved Plasmodium protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1144900	FALSE	90.78947368421053	88.83513931888545	88.89318885448917	1.9543343653250815	89.50593395252838	90.78947368421053	Mid	FALSE	0.25082103442994075	14.8806005941146	11.4945166293104	13.2580922919456	14.8806005941146	11.4945166293104	87.9691045557689	max	min	mid	RAB6	ras-related protein Rab-6	Active	Active	Active	Active	Active	Active
PF3D7_1145000	FALSE	29.19891640866873	28.908668730650156	26.335139318885446	2.8637770897832837	28.147574819401445	29.19891640866873	Left	FALSE	0.3952864335311592	9.67162131671837	11.2037278618783	5.86736100920765	11.2037278618783	5.86736100920765	20.841333566067377	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_1145100	FALSE	85.41021671826626	87.46130030959752	87.093653250774	2.0510835913312633	86.65505675954593	87.46130030959752	Left	FALSE	0.11108687823947185	5.21436667723931	3.71469382100644	4.02828627216879	5.21436667723931	3.71469382100644	63.922586838889856	max	min	min	SEC21	coatomer subunit gamma, putative	Active	Active	Active	Active	Active	Active
PF3D7_1145200	FALSE	92.76315789473685	95.00773993808049	96.42027863777089	3.657120743034042	94.73039215686275	96.42027863777089	Sides	FALSE	0.1452266765105558	43.6787653650923	42.3650733656824	44.3256334985749	44.3256334985749	42.3650733656824	77.74917088497119	max	min	max	null	serine/threonine protein kinase, putative	Active	Active	Active	Active	Active	Active
PF3D7_1145300	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.45592599057427	NA	NA	NA	CRIPT	cysteine-rich PDZ-binding protein, putative	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_1145400	FALSE	93.57585139318886	93.0921052631579	93.94349845201239	0.8513931888544874	93.53715170278639	93.94349845201239	Mid	FALSE	0.09787127257821922	10.4534143008072	9.37747291870054	10.6987350985065	10.6987350985065	9.37747291870054	77.8277186245418	max	min	max	DYN1	dynamin-like protein	Active	Active	Active	Active	Active	Active
PF3D7_1145500	FALSE	47.407120743034056	41.8343653250774	43.47910216718267	5.572755417956657	44.240196078431374	47.407120743034056	Left	FALSE	0.1576444550310592	17.7525333252004	16.102843731702	15.6243331822811	17.7525333252004	15.6243331822811	36.92398324314889	max	min	min	ABCB3	ABC transporter B family member 3, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1145600	FALSE	5.476006191950464	6.675696594427244	6.714396284829721	1.238390092879257	6.288699690402477	6.714396284829721	No Data	FALSE	NA	NA	NA	NA	NA	NA	32.23511956711468	NA	NA	NA	null	TMEM65 domain-containing protein, putative	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable	Not_Settable
PF3D7_1145700	FALSE	32.31424148606811	30.069659442724454	29.450464396284833	2.86377708978328	30.611455108359134	32.31424148606811	Left	FALSE	0.7921054778427882	18.1124763958654	7.41905244498776	8.95541163314202	18.1124763958654	7.41905244498776	39.2324140338628	max	min	min	null	bicoid-interacting protein BIN3, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1145800	FALSE	42.43421052631579	38.719040247678016	34.636222910216716	7.797987616099071	38.59649122807017	42.43421052631579	Left	FALSE	0.14629779120254807	31.462931435911	31.4145182549511	29.4879112546766	31.462931435911	29.4879112546766	34.99519986035958	max	max	min	null	conserved Plasmodium protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1145900	FALSE	77.28328173374614	60.93266253869969	77.78637770897832	16.853715170278633	72.00077399380805	77.78637770897832	Sides	FALSE	0.6834820981188741	28.7207263236882	26.6047797404587	19.4937179990834	28.7207263236882	19.4937179990834	20.736603246639902	max	max	min	null	conserved Plasmodium protein, unknown function	Active_rescued	Active_rescued	Active_rescued	Active	Active	Active
PF3D7_1146000	FALSE	34.59752321981424	35.95201238390093	34.79102167182663	1.3544891640866865	35.113519091847266	35.95201238390093	Right	FALSE	0.11949964135360365	9.78902797223202	9.53100760303665	11.1442527613103	11.1442527613103	9.53100760303665	54.47285739221505	min	min	max	RSA4	ribosome assembly protein 4, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1146100	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.763484028626287	NA	NA	NA	null	conserved protein, unknown function	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive	Inactive	Inactive
PF3D7_1146200	FALSE	25.445046439628484	22.3297213622291	18.943498452012385	6.5015479876160995	22.239422084623325	25.445046439628484	Left	FALSE	0.2862684704673484	35.9964368897962	34.1317809801699	32.131812538487	35.9964368897962	32.131812538487	39.869523477046606	max	mid	min	null	conserved Plasmodium protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_1146300	FALSE	7.623839009287926	6.73374613003096	5.65015479876161	1.973684210526316	6.669246646026832	7.623839009287926	No Data	FALSE	NA	NA	NA	NA	NA	NA	8.766800488741492	NA	NA	NA	null	conserved Plasmodium protein, unknown function	Inactive_FCna	Inactive_FCna	Inactive_FCna	Inactive	Inactive	Inactive
PF3D7_1146500	FALSE	12.558049535603717	9.597523219814242	11.493808049535604	2.9605263157894743	11.216460268317855	12.558049535603717	Left	FALSE	0.7255111418432444	14.2799879555697	16.0253694696339	6.2309690547501	16.0253694696339	6.2309690547501	5.24306161633793	max	max	min	LRR10	leucine-rich repeat protein	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
