"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","Gene_name","Annot","state_12B","state_10G","state_3D7B","category_12B","category_10G","category_3D7B"
"1965","PF3D7_0823900",FALSE,56.3216195569137,53.4950343773873,57.2001527883881,3.70511841100076,55.672268907563,57.2001527883881,"Left",0.157773551667212,22.5632171265492,24.2454950111944,22.1234407412704,24.2454950111944,22.1234407412704,76.8589631698377,"min","max","min","DTC","dicarboxylate/tricarboxylate carrier","Active","Active","Active","Active","Active","Active"
"1966","PF3D7_0824000",FALSE,9.56837280366692,10.3514132925898,8.51795263559969,1.83346065699007,9.47924624395213,10.3514132925898,"Right",0.654595766207509,15.425670203584,24.229983259075,20.5146672042926,24.229983259075,15.425670203584,16.2135625763659,"min","max","mid","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1967","PF3D7_0824100",FALSE,17.4560733384263,17.7807486631016,17.9335370511841,0.477463712757832,17.7234530175707,17.9335370511841,"Mid",0.263031801943309,20.9967903518351,22.706361629789,19.1685838936515,22.706361629789,19.1685838936515,29.72377378251,"mid","max","min","null","exonuclease, putative","Active","Active","Active","Active","Active","Active"
"1968","PF3D7_0824200",FALSE,25.8594346829641,36.9747899159664,30.2521008403361,11.1153552330023,31.0287751464222,36.9747899159664,"Sides",0.134532741071807,9.41213782836134,7.99267779016133,7.60267246094553,9.41213782836134,7.60267246094553,40.183714435329,"max","min","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"1969","PF3D7_0824300",FALSE,54.3162719633308,53.9343009931245,48.8349885408709,5.48128342245989,52.3618538324421,54.3162719633308,"Left",0.151393244277899,8.23762947263247,7.63592380469871,6.20139033709473,8.23762947263247,6.20139033709473,31.0612672368651,"max","max","min","Obg2","GTP-binding protein Obg2, putative","Active","Active","Active","Active","Active","Active"
"1970","PF3D7_0824400",FALSE,67.6661573720397,74.2551566080978,70.0343773873186,6.58899923605806,70.6518971224854,74.2551566080978,"Mid",0.161609290401019,47.1940925212855,49.3677374771792,48.1824057015557,49.3677374771792,47.1940925212855,79.9703264094956,"min","max","mid","NT2","nucleoside transporter 2","Active","Active","Active","Active","Active","Active"
"1971","PF3D7_0824500",FALSE,43.8884644766998,38.292589763178,43.0099312452254,5.59587471352177,41.7303284950344,43.8884644766998,"Sides",0.152389379432454,16.8482406761416,15.6427722927288,17.6924094460953,17.6924094460953,15.6427722927288,45.1998603595741,"mid","min","max","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"1972","PF3D7_0824600",FALSE,29.7937356760886,27.9029793735676,32.7349121466769,4.83193277310924,30.143875732111,32.7349121466769,"Left",0.189979581693539,23.8671424121581,23.7740072027208,21.31191703838,23.8671424121581,21.31191703838,59.3079071391168,"max","max","min","DRE2","Fe-S cluster assembly protein DRE2, putative","Active","Active","Active","Active","Active","Active"
"1973","PF3D7_0824700",FALSE,39.6867838044309,38.8273491214668,36.2299465240642,3.45683728036669,38.2480264833206,39.6867838044309,"Mid",0.230104955867331,23.571349988007,21.4194944656017,20.4764383315914,23.571349988007,20.4764383315914,52.4458893349625,"max","min","min","LMF1","lipase maturation factor, putative","Active","Active","Active","Active","Active","Active"
"1974","PF3D7_0824800",FALSE,62.6050420168067,63.8655462184874,62.9488158899924,1.26050420168067,63.1398013750955,63.8655462184874,"Left",0.102619518187842,10.1085892376176,10.5607757287365,9.18054320911003,10.5607757287365,9.18054320911003,63.0040146622447,"max","max","min","null","conserved Plasmodium membrane protein, unknown function","Active","Active","Active","Active","Active","Active"
"1975","PF3D7_0824900",FALSE,43.0290297937357,39.2475171886937,38.4262796027502,4.60275019098548,40.2342755283932,43.0290297937357,"Sides",0.212583991533524,17.9919085408258,18.0488307361259,15.18957605,18.0488307361259,15.18957605,59.9188340024437,"max","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"1976","PF3D7_0825000",FALSE,74.7517188693659,77.3873185637892,74.8090145148969,2.63559969442322,75.6493506493507,77.3873185637892,"Mid",0.359266172732283,11.9747646585814,16.8068946818306,13.494914475596,16.8068946818306,11.9747646585814,52.3433408971897,"min","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"1977","PF3D7_0825100",FALSE,5.19480519480519,4.31627196333079,3.74331550802139,1.4514896867838,4.41813088871912,5.19480519480519,"Mid",0.354298527828089,21.6010287269863,16.8357135276985,17.919553781715,21.6010287269863,16.8357135276985,10.610490486996,"max","min","min","null","ankyrin-repeat protein, putative","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1978","PF3D7_0825200",FALSE,52.7883880825057,71.0466004583652,69.1940412528648,18.2582123758594,64.3430099312452,71.0466004583652,"Left",0.440839582712892,19.5812592646335,14.1750272704215,20.1043196579099,20.1043196579099,14.1750272704215,70.9438820038401,"max","min","max","IF3a","translation initiation factor IF-3","Active","Active","Active","Active","Active","Active"
"1979","PF3D7_0825300",FALSE,46.2948815889992,48.6249045072574,48.1665393430099,2.33002291825821,47.6954418130889,48.6249045072574,"Right",0.15741952657855,22.2569986654473,20.1397060329658,21.229166394959,22.2569986654473,20.1397060329658,46.6355384883924,"max","min","mid","null","SAYSvFN domain-containing protein, putative","Active","Active","Active","Active","Active","Active"
"1980","PF3D7_0825400",FALSE,35.8861726508785,38.4644766997708,39.4576012223071,3.57142857142857,37.9360835243188,39.4576012223071,"Sides",0.139404298504104,16.8475051862385,18.7224930011187,18.4499695708102,18.7224930011187,16.8475051862385,72.0020946063886,"min","max","max","null","ATP synthase-associated protein, putative","Active","Active","Active","Active","Active","Active"
"1981","PF3D7_0825500",FALSE,59.0909090909091,48.8731856378915,45.4545454545455,13.6363636363636,51.139546727782,59.0909090909091,"Right",0.167629213286387,12.0024993506549,13.0283074013258,14.2571122693568,14.2571122693568,12.0024993506549,68.3212602548438,"min","mid","max","KRI1","protein KRI1, putative","Active","Active","Active","Active","Active","Active"
"1982","PF3D7_0825600",FALSE,24.3124522536287,31.340718105424,26.5660809778457,7.02826585179526,27.4064171122995,31.340718105424,"Left",0.216817557744394,11.7919431543672,9.5969970072115,12.5131931588736,12.5131931588736,9.5969970072115,45.4573223948333,"max","min","max","COA5","cytochrome c oxidase assembly factor 5, putative","Active","Active","Active","Active","Active","Active"
"1983","PF3D7_0825700",FALSE,3.55233002291826,3.6096256684492,1.79526355996944,1.81436210847976,2.98573975044563,3.6096256684492,"No Data",NA,NA,NA,NA,NA,NA,12.700733112236,NA,NA,NA,"CryPH","crystalloid-specific PH domain-containing protein, putative","Inactive_FCna","Inactive_FCna","Inactive_FCna","Inactive","Inactive","Inactive"
"1984","PF3D7_0825800",FALSE,8.19327731092437,7.92589763177998,7.31474407944996,0.878533231474408,7.81130634071811,8.19327731092437,"Sides",0.721447549330414,7.70504772338503,17.4085172618791,14.0484019195418,17.4085172618791,7.70504772338503,15.8753709198813,"min","max","mid","null","conserved protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1985","PF3D7_0825900",FALSE,6.85637891520244,8.02139037433155,5.97784568372804,2.04354469060351,6.95187165775401,8.02139037433155,"Left",0.59504144480513,33.6009877765407,41.6042952091697,34.0035403751136,41.6042952091697,33.6009877765407,12.5807296212253,"min","max","min","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1986","PF3D7_0826000",FALSE,23.8349885408709,19.5187165775401,21.5431627196333,4.31627196333079,21.6322892793481,23.8349885408709,"Sides",0.289145701409398,16.8535207344045,13.3997723757907,17.2887820597471,17.2887820597471,13.3997723757907,28.6699249432711,"max","min","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"1987","PF3D7_0826100",FALSE,79.7937356760886,77.2918258212376,74.9427043544691,4.85103132161956,77.3427552839318,79.7937356760886,"Right",0.0661691738888847,11.8321879370306,12.7221633258361,12.3430271869991,12.7221633258361,11.8321879370306,63.6563972770117,"min","max","mid","HEUL","HECT-like E3 ubiquitin ligase, putative","Active","Active","Active","Active","Active","Active"
"1988","PF3D7_0826200",FALSE,19.8815889992361,25.2864782276547,22.6126814362108,5.40488922841864,22.5935828877005,25.2864782276547,"Right",0.410037838918684,35.974112095678,39.6198233763239,34.1048144428676,39.6198233763239,34.1048144428676,24.2407051841508,"mid","max","min","null","alpha/beta hydrolase, putative","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"1989","PF3D7_0826300",FALSE,73.0901451489687,67.7616501145913,63.0252100840336,10.0649350649351,67.9590017825312,73.0901451489687,"Left",0.286937164867093,16.2548410583269,16.3201314368701,20.1141459257893,20.1141459257893,16.2548410583269,67.6536044684936,"min","min","max","null","SPRY domain, putative","Active","Active","Active","Active","Active","Active"
"1990","PF3D7_0826400",FALSE,44.3850267379679,76.0695187165775,77.6546982429335,33.2696715049656,66.0364145658263,77.6546982429335,"Left",0.345797747188059,11.8261341796645,12.6230806799437,7.97210098026431,12.6230806799437,7.97210098026431,54.3921277709897,"max","max","min","null","dehydrodolichyl diphosphate synthetase, putative","Active","Active","Active","Active","Active","Active"
"1991","PF3D7_0826500",FALSE,54.755538579068,75.2291825821238,76.4896867838044,21.7341482047364,68.8248026483321,76.4896867838044,"Sides",0.167965043346773,6.39545084217965,4.13632100916555,5.370037289595,6.39545084217965,4.13632100916555,61.1930528888113,"max","min","mid","UBE4B","ubiquitin conjugation factor E4 B, putative","Active","Active","Active","Active","Active","Active"
"1992","PF3D7_0826600",FALSE,30.6913674560733,39.1138273491215,44.7097020626432,14.0183346065699,38.1716322892794,44.7097020626432,"Right",0.212667423673228,7.49734022236843,4.63696337396351,6.17913484808317,7.49734022236843,4.63696337396351,55.1361494152557,"max","min","mid","VAMP7","SNARE protein, putative","Active","Active","Active","Active","Active","Active"
"1993","PF3D7_0826700",FALSE,92.8380443086325,93.6974789915966,93.353705118411,0.859434682964107,93.2964094728801,93.6974789915966,"Right",0.161234961798104,30.2687148052196,28.1001045690351,30.2431740463337,30.2687148052196,28.1001045690351,97.0108221330075,"max","min","max","RACK1","receptor for activated c kinase","Active","Active","Active","Active","Active","Active"
"1994","PF3D7_0826900",FALSE,57.7349121466769,53.3995416348358,53.6096256684492,4.3353705118411,54.9146931499873,57.7349121466769,"Left",0.355585447336978,10.8307502089649,10.4712120860281,6.04812594228255,10.8307502089649,6.04812594228255,55.8234421364985,"max","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"1995","PF3D7_0827000",FALSE,60.2368220015279,60.9816653934301,51.9289533995416,9.05271199388847,57.7158135981665,60.9816653934301,"Mid",0.168319507467153,25.4397381355772,26.2039488459929,23.9400514705597,26.2039488459929,23.9400514705597,76.597137371269,"mid","max","min","DBP10","ATP-dependent RNA helicase DBP10, putative","Active","Active","Active","Active","Active","Active"
"1996","PF3D7_0827100",FALSE,29.087089381207,38.8846447669977,35.485103132162,9.79755538579068,34.4856124267889,38.8846447669977,"Left",0.139948537670621,10.0713915469181,9.30645497008937,8.18908371524825,10.0713915469181,8.18908371524825,32.7544074009426,"max","mid","min","IF2c","translation initiation factor IF-2, putative","Active","Active","Active","Active","Active","Active"
"1997","PF3D7_0827200",FALSE,10.2368220015279,10.2559205500382,8.88082505729565,1.37509549274255,9.79118920295391,10.2559205500382,"Left",1.22676112589756,16.8104788437846,29.8633918049062,13.363454661584,29.8633918049062,13.363454661584,11.0817769244196,"min","max","min","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive"
"1998","PF3D7_0827300",FALSE,49.6753246753247,48.0519480519481,48.2429335370512,1.62337662337663,48.6567354214413,49.6753246753247,"Right",0.104046434857703,14.7102161106624,16.0777586361238,16.1096406594985,16.1096406594985,14.7102161106624,58.9937161808344,"min","max","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"1999","PF3D7_0827400",FALSE,19.0794499618029,17.436974789916,15.3743315508021,3.70511841100076,17.296918767507,19.0794499618029,"Right",0.526933194990691,17.9269027098237,19.0883466252626,12.0010951526378,19.0883466252626,12.0010951526378,18.3387153080817,"max","max","min","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"2000","PF3D7_0827500",FALSE,90.5271199388847,91.2910618792972,87.0893812070283,4.20168067226891,89.6358543417367,91.2910618792972,"Sides",0.157726702879747,23.0242408113294,22.820335315117,24.9417594688496,24.9417594688496,22.820335315117,79.4990399720719,"min","min","max","null","ribosomal protein L21, apicoplast, putative","Active","Active","Active","Active","Active","Active"
"2001","PF3D7_0827600",FALSE,67.07410236822,70.2635599694423,60.6569900687548,9.60656990068755,65.9982174688057,70.2635599694423,"Left",0.212465019854699,17.8040687245203,17.5437016688418,20.4013561858875,20.4013561858875,17.5437016688418,51.4160411939256,"min","min","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"2002","PF3D7_0827700",FALSE,14.5912910618793,14.8586707410237,14.1329258976318,0.725744843391904,14.5276292335116,14.8586707410237,"Left",0.800998631912478,13.5876972005959,15.829535756076,5.05610415685317,15.829535756076,5.05610415685317,6.54564496421714,"max","max","min","null","magnesium transporter, putative","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"2003","PF3D7_0827800",FALSE,76.5469824293354,80.0229182582124,77.7310924369748,3.475935828877,78.1003310415075,80.0229182582124,"Left",0.213368682953453,9.99223955285208,11.6633147295712,8.79350594384726,11.6633147295712,8.79350594384726,64.0338628032816,"mid","max","min","SET3","SET domain protein, putative","Active","Active","Active","Active","Active","Active"
"2004","PF3D7_0827900",FALSE,97.9755538579068,98.8349885408709,98.4530175706646,0.859434682964107,98.4211866564808,98.8349885408709,"Left",0.139113458781405,17.392035193045,18.0718890886835,16.2008130680736,18.0718890886835,16.2008130680736,98.1279455402339,"mid","max","min","PDI8","protein disulfide isomerase","Active","Active","Active","Active","Active","Active"
"2005","PF3D7_0828000",FALSE,17.2459893048128,17.379679144385,13.2161955691367,4.16348357524828,15.9472880061115,17.379679144385,"Sides",1.13959384033112,26.4885906137437,28.0334996730022,12.7059625205486,28.0334996730022,12.7059625205486,19.3249258160237,"max","max","min","ROM3","rhomboid protease ROM3","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive"
"2006","PF3D7_0828100",FALSE,29.6791443850267,38.0252100840336,37.9106187929717,8.34606569900687,35.204991087344,38.0252100840336,"Left",0.169484195231167,21.7045969124332,22.3941357254896,20.1145732996304,22.3941357254896,20.1145732996304,30.9849013789492,"max","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"2007","PF3D7_0828200",FALSE,32.8304048892284,43.1245225362872,40.6990068754775,10.2941176470588,38.8846447669977,43.1245225362872,"Sides",0.215726195693821,17.0319145958463,15.030125713761,14.1303972637644,17.0319145958463,14.1303972637644,56.7376505498342,"max","min","min","null","leucine--tRNA ligase, putative","Active","Active","Active","Active","Active","Active"
"2008","PF3D7_0828300",FALSE,74.9045072574484,77.8265851795263,72.2116119174943,5.61497326203208,74.9809014514897,77.8265851795263,"Left",0.088168409019922,8.41630861191532,8.21703609674945,9.4029011980674,9.4029011980674,8.21703609674945,63.5843951824053,"min","min","max","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"2009","PF3D7_0828400",FALSE,43.1054239877769,46.1229946524064,43.716577540107,3.01757066462949,44.3149987267634,46.1229946524064,"Left",0.801157150082312,19.3896671079574,19.308131856313,30.0836955249201,30.0836955249201,19.308131856313,30.1426950602199,"min","min","max","OXA1","mitochondrial inner membrane protein OXA1, putative","Active","Active","Active","Active","Active","Active"
"2010","PF3D7_0828500",FALSE,73.3193277310924,73.6631016042781,69.8051948051948,3.85790679908327,72.2625413801884,73.6631016042781,"Left",0.218530770302112,17.7422544747966,15.8796868413245,18.8189257018879,18.8189257018879,15.8796868413245,65.033164601152,"mid","min","max","null","translation initiation factor eIF-2B subunit alpha, putative","Active","Active","Active","Active","Active","Active"
"2011","PF3D7_0828600",FALSE,70.4736440030558,70.1871657754011,67.8953399541635,2.57830404889229,69.5187165775401,70.4736440030558,"Sides",0.196133334886,21.5118034084995,23.3496609259627,24.1497967627162,24.1497967627162,21.5118034084995,51.6124105428522,"min","max","max","FT1","folate transporter 1","Active","Active","Active","Active","Active","Active"
"2012","PF3D7_0828700",FALSE,40.794499618029,48.6440030557678,51.9480519480519,11.1535523300229,47.1288515406162,51.9480519480519,"Left",0.227974373433463,4.93274825325079,7.99900357593087,6.55940781182566,7.99900357593087,4.93274825325079,28.8946587537092,"min","max","mid","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"2013","PF3D7_0828800",FALSE,97.440794499618,97.0206264323911,96.8678380443086,0.572956455309409,97.1097529921059,97.440794499618,"Right",0.384920714144156,54.6239345217637,51.4140745839224,56.5912581891613,56.5912581891613,51.4140745839224,60.1762960377029,"mid","min","max","GAMA","GPI-anchored micronemal antigen","Active","Active","Active","Active","Active","Active"
"2014","PF3D7_0828900",FALSE,59.6638655462185,47.6317799847212,49.1405653170359,12.0320855614973,52.1454036159919,59.6638655462185,"Sides",0.164289725943546,21.9292334632033,22.1949975878155,19.9853007738748,22.1949975878155,19.9853007738748,72.4297434107174,"max","max","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"2015","PF3D7_0829000",FALSE,56.3980137509549,48.109243697479,51.6042780748663,8.28877005347593,52.0371785077667,56.3980137509549,"Left",0.0883250556309286,6.91084610923368,6.52577883283021,5.72287411099769,6.91084610923368,5.72287411099769,41.2070169314016,"max","max","min","null","conserved Plasmodium membrane protein, unknown function","Active","Active","Active","Active","Active","Active"
"2016","PF3D7_0829100",FALSE,46.7723453017571,52.9411764705882,49.2360580595875,6.16883116883117,49.6498599439776,52.9411764705882,"Sides",0.132601900528744,23.6397292972405,22.0257391191394,21.8562337351289,23.6397292972405,21.8562337351289,74.3192529237214,"max","min","min","CCDC124","coiled-coil domain-containing protein 124, putative","Active","Active","Active","Active","Active","Active"
"2017","PF3D7_0829200",FALSE,43.3155080213904,25.362872421696,36.2872421695951,17.9526355996944,34.9885408708938,43.3155080213904,"Left",0.530710594468253,39.5145091078268,45.6512435562891,38.5131860606911,45.6512435562891,38.5131860606911,75.9578460464304,"min","max","min","PHB1","prohibitin 1, putative","Active","Active","Active","Active","Active","Active"
"2018","PF3D7_0829300",FALSE,76.0695187165775,73.2620320855615,69.938884644767,6.13063407181055,73.0901451489687,76.0695187165775,"Left",0.229690576694186,18.8284407751217,21.9177790316585,20.0176298070842,21.9177790316585,18.8284407751217,82.4969453656834,"min","max","mid","8 LSM","U6 snRNA-associated Sm-like protein LSm8, putative","Active","Active","Active","Active","Active","Active"
"2019","PF3D7_0829400",FALSE,87.4140565317036,84.4155844155844,83.1359816653934,4.27807486631016,84.9885408708938,87.4140565317036,"Mid",0.149199366984461,17.8737719817081,17.2872159681629,15.8670404957671,17.8737719817081,15.8670404957671,50.6894746028975,"max","max","min","null","prolyl 4-hydroxylase subunit alpha, putative","Active","Active","Active","Active","Active","Active"
"2020","PF3D7_0829500",FALSE,17.3032849503438,16.157372039725,15.1642475171887,2.13903743315508,16.2083015024192,17.3032849503438,"Mid",0.395902501100275,11.56567161175,11.2683498206481,6.2407829719513,11.56567161175,6.2407829719513,8.1973293768546,"max","max","min","null","conserved Plasmodium protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"2021","PF3D7_0829600",FALSE,16.0618792971734,17.4178762414057,15.4507257448434,1.96715049656226,16.3101604278075,17.4178762414057,"Right",0.346682463120082,31.5273992186583,36.1902783476234,32.9544001270149,36.1902783476234,31.5273992186583,17.4092337231629,"min","max","min","ETRAMP8","early transcribed membrane protein 8","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"2022","PF3D7_0830200",FALSE,0.840336134453782,1.11726508785332,0.59205500381971,0.525210084033614,0.849885408708938,1.11726508785332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null","28S ribosomal RNA","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"2023","PF3D7_0830300",FALSE,17.07410236822,15.183346065699,12.4522536287242,4.6218487394958,14.9032340208811,17.07410236822,"Left",0.819665154709049,46.3775440389129,49.1545442686047,38.130047937768,49.1545442686047,38.130047937768,18.277622621749,"max","max","min","SIAP2","sporozoite invasion-associated protein 2","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"2024","PF3D7_0830400",FALSE,90.6799083269672,92.3032849503438,91.0809778456837,1.62337662337663,91.3547237076649,92.3032849503438,"Left",0.110389791931673,25.394584998762,26.879327700243,25.8062332907157,26.879327700243,25.394584998762,91.7088497119916,"min","max","min","null","CRA domain-containing protein, putative","Active","Active","Active","Active","Active","Active"
"2025","PF3D7_0830500",FALSE,86.8029029793736,85.0649350649351,84.2818945760122,2.52100840336134,85.3832442067736,86.8029029793736,"Left",0.189715650223189,53.3786625631943,52.4306647706078,50.8269870676924,53.3786625631943,50.8269870676924,92.4375981846745,"max","mid","min","TryThrA","sporozoite and liver stage tryptophan-rich protein, putative","Active","Active","Active","Active","Active","Active"
"2026","PF3D7_0830600",FALSE,80.7104660045837,75.0572956455309,74.6562261268144,6.05423987776929,76.807995925643,80.7104660045837,"Sides",0.216421512244602,48.9833026392139,51.2639703074185,48.3531009677286,51.2639703074185,48.3531009677286,76.6495025309827,"min","max","min","null","Plasmodium exported protein (PHISTc), unknown function","Active","Active","Active","Active","Active","Active"
"2027","PF3D7_0830700",FALSE,63.4835752482811,59.3773873185638,54.144385026738,9.33919022154316,59.0017825311943,63.4835752482811,"Sides",0.106753406131487,25.8441860284989,25.1262148429741,24.4083527160304,25.8441860284989,24.4083527160304,70.9569732937685,"max","mid","min","null","Plasmodium exported protein (hyp9), unknown function","Active","Active","Active","Active","Active","Active"
"2028","PF3D7_0830800",TRUE,12.0511841100076,12.4331550802139,13.6554621848739,1.60427807486631,12.7132671250318,13.6554621848739,"Mid",0.662593445310082,13.4439839771232,16.0562624962343,22.3558658165438,22.3558658165438,13.4439839771232,39.7342468144528,"min","min","max","SURF8.2","surface-associated interspersed protein 8.2 (SURFIN 8.2)","Var_Repressed_noFC_reddown","Var_Repressed_noFC_reddown","Var_Repressed_noFC_reddown","Var_Repressed","Var_Repressed","Var_Repressed"
"2029","PF3D7_0830900",FALSE,61.9938884644767,57.8304048892284,74.7517188693659,16.9213139801375,64.8586707410237,74.7517188693659,"Mid",0.203068576405918,16.3410744321121,16.8151622561922,19.0723467847717,19.0723467847717,16.3410744321121,72.6042939430965,"min","min","max","null","Plasmodium exported protein, unknown function","Active","Active","Active","Active","Active","Active"
"2030","PF3D7_0831000",FALSE,23.6440030557678,24.025974025974,20.6646294881589,3.36134453781512,22.7782021899669,24.025974025974,"Right",0.372532080196126,15.1259837949348,12.2168820714119,10.1154273162969,15.1259837949348,10.1154273162969,45.2805899807994,"max","mid","min","GEXP09","Plasmodium exported protein (PHISTb), unknown function","Active","Active","Active","Active","Active","Active"
"2031","PF3D7_0831100",TRUE,11.5737203972498,9.85485103132162,10.3896103896104,1.71886936592819,10.6060606060606,11.5737203972498,"Mid",0.392243171442073,4.28432718381636,7.321920382331,9.55999783971224,9.55999783971224,4.28432718381636,21.3998952696806,"min","mid","max","SURF8.1","surface-associated interspersed protein 8.1 (SURFIN 8.1)","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"2032","PF3D7_0831200",FALSE,38.3498854087089,42.5133689839572,41.8258212375859,4.16348357524827,40.8963585434174,42.5133689839572,"Left",0.164915208293353,11.8122908857057,13.3465170113877,11.1284074598421,13.3465170113877,11.1284074598421,61.6163379298307,"min","max","min","null","DnaJ protein, putative","Active","Active","Active","Active","Active","Active"
"2033","PF3D7_0831300",FALSE,26.3177998472116,32.92589763178,37.929717341482,11.6119174942704,32.3911382734912,37.929717341482,"Right",0.438519868772929,14.7666833828847,15.1391329991719,20.6647756178806,20.6647756178806,14.7666833828847,57.9442311049049,"min","min","max","GEXP13","Plasmodium exported protein, unknown function","Active","Active","Active","Active","Active","Active"
"2034","PF3D7_0831400",FALSE,82.0091673032849,80.1948051948052,78.9724980901452,3.03666921313979,80.3921568627451,82.0091673032849,"Right",0.508212957205829,31.6515961103466,24.8161318359282,26.8978746225767,31.6515961103466,24.8161318359282,94.6893000523652,"max","min","min","null","Plasmodium exported protein, unknown function","Active","Active","Active","Active","Active","Active"
"2035","PF3D7_0831600",TRUE,97.1161191749427,97.2116119174943,96.8487394957983,0.362872421695954,97.0588235294118,97.2116119174943,"Mid",0.262408698675234,27.4266773500438,26.8068131072312,30.3362101044131,30.3362101044131,26.8068131072312,65.6048175946937,"min","min","max","CLAG8","cytoadherence linked asexual protein 8","Var_Active_noFC","Var_Active_noFC","Var_Active_noFC","Var_Active","Var_Active","Var_Active"
"2036","PF3D7_0831700",FALSE,98.4912146676853,98.5294117647059,97.746371275783,0.78304048892285,98.2556659027247,98.5294117647059,"Left",0.3423569476211,54.8606552516595,57.3472377135839,52.7425367680801,57.3472377135839,52.7425367680801,97.5650200733112,"mid","max","min","HSP70x","heat shock protein 70","Active","Active","Active","Active","Active","Active"
"2037","PF3D7_0832000",TRUE,2.10084033613445,2.23453017570665,15.4316271963331,13.3307868601986,6.58899923605806,15.4316271963331,"Left",3.02490142763028,32.7166335148099,31.7784202881705,72.4633444897977,72.4633444897977,31.7784202881705,16.087013440391,"min","min","max","null","stevor","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"2038","PF3D7_0832200",TRUE,12.8533231474408,14.6485867074102,79.6600458365164,66.8067226890756,35.7206518971225,79.6600458365164,"Left",4.29225165346182,38.9160338042636,46.7397682338642,96.6468185433251,96.6468185433251,38.9160338042636,96.3693489265142,"min","min","max","null","Plasmodium exported protein (PHISTa-like), unknown function","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed","Var_Repressed","Var_Active"
"2039","PF3D7_0832300",TRUE,3.41864018334607,2.48281130634072,0.783040488922842,2.63559969442322,2.22816399286988,3.41864018334607,"No Data",NA,NA,NA,NA,NA,NA,8.54643044161285,NA,NA,NA,"null","Plasmodium exported protein (PHISTa-like), unknown function","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"2040","PF3D7_0832400",TRUE,0.229182582123759,0.439266615737204,0.238731856378915,0.210084033613445,0.302393684746626,0.439266615737204,"No Data",NA,NA,NA,NA,NA,NA,4.22194100192006,NA,NA,NA,"null","stevor","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"2041","PF3D7_0832500",TRUE,6.24522536287242,5.27119938884645,6.13063407181054,0.974025974025974,5.88235294117647,6.24522536287242,"Left",1.42715471691543,22.9908847709193,14.6927399251589,33.8879708676714,33.8879708676714,14.6927399251589,5.59652644440566,"mid","min","max","RIF","rifin","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
